customer_id,category,spend
ATQCUS2992,Travel,19740
ATQCUS2993,Apparel,14412
ATQCUS2993,Bills,22068
ATQCUS2993,Electronics,10593
ATQCUS2993,Entertainment,5334
ATQCUS2993,Food,12120
ATQCUS2993,Groceries,17272
ATQCUS2993,Health & Wellness,37969
ATQCUS2993,Others,5830
ATQCUS2993,Travel,21055
ATQCUS2994,Apparel,13131
ATQCUS2994,Bills,23377
ATQCUS2994,Electronics,10324
ATQCUS2994,Entertainment,5812
ATQCUS2994,Food,11803
ATQCUS2994,Groceries,15686
ATQCUS2994,Health & Wellness,38852
ATQCUS2994,Others,3979
ATQCUS2994,Travel,22566
ATQCUS2995,Apparel,12297
ATQCUS2995,Bills,22409
ATQCUS2995,Electronics,9513
ATQCUS2995,Entertainment,5655
ATQCUS2995,Food,10842
ATQCUS2995,Groceries,15439
ATQCUS2995,Health & Wellness,33237
ATQCUS2995,Others,4763
ATQCUS2995,Travel,20988
ATQCUS2996,Apparel,12725
ATQCUS2996,Bills,24407
ATQCUS2996,Electronics,10086
ATQCUS2996,Entertainment,5947
ATQCUS2996,Food,11055
ATQCUS2996,Groceries,14785
ATQCUS2996,Health & Wellness,37940
ATQCUS2996,Others,4633
ATQCUS2996,Travel,20319
ATQCUS2997,Apparel,11404
ATQCUS2997,Bills,19406
ATQCUS2997,Electronics,8215
ATQCUS2997,Entertainment,4786
ATQCUS2997,Food,10992
ATQCUS2997,Groceries,15716
ATQCUS2997,Health & Wellness,35355
ATQCUS2997,Others,5006
ATQCUS2997,Travel,20149
ATQCUS2998,Apparel,10073
ATQCUS2998,Bills,17833
ATQCUS2998,Electronics,9620
ATQCUS2998,Entertainment,4597
ATQCUS2998,Food,10115
ATQCUS2998,Groceries,13799
ATQCUS2998,Health & Wellness,29319
ATQCUS2998,Others,4642
ATQCUS2998,Travel,18918
ATQCUS2999,Apparel,13227
ATQCUS2999,Bills,18892
ATQCUS2999,Electronics,11766
ATQCUS2999,Entertainment,5203
ATQCUS2999,Food,13939
ATQCUS2999,Groceries,17394
ATQCUS2999,Health & Wellness,41428
ATQCUS2999,Others,4277
ATQCUS2999,Travel,23459
ATQCUS3000,Apparel,7727
ATQCUS3000,Bills,12149
ATQCUS3000,Electronics,5756
ATQCUS3000,Entertainment,2993
ATQCUS3000,Food,6970
ATQCUS3000,Groceries,8037
ATQCUS3000,Health & Wellness,22104
ATQCUS3000,Others,2579
ATQCUS3000,Travel,13337
ATQCUS3001,Apparel,8338
ATQCUS3001,Bills,13397
ATQCUS3001,Electronics,6637
ATQCUS3001,Entertainment,3214
ATQCUS3001,Food,7447
ATQCUS3001,Groceries,11142
ATQCUS3001,Health & Wellness,24980
ATQCUS3001,Others,2742
ATQCUS3001,Travel,13908
ATQCUS3002,Apparel,7398
ATQCUS3002,Bills,12130
ATQCUS3002,Electronics,6021
ATQCUS3002,Entertainment,3257
ATQCUS3002,Food,8018
ATQCUS3002,Groceries,9605
ATQCUS3002,Health & Wellness,24093
ATQCUS3002,Others,3197
ATQCUS3002,Travel,13416
ATQCUS3003,Apparel,9369
ATQCUS3003,Bills,15293
ATQCUS3003,Electronics,7062
ATQCUS3003,Entertainment,4096
ATQCUS3003,Food,8328
ATQCUS3003,Groceries,11662
ATQCUS3003,Health & Wellness,24865
ATQCUS3003,Others,3085
ATQCUS3003,Travel,14350
ATQCUS3004,Apparel,9700
ATQCUS3004,Bills,13926
ATQCUS3004,Electronics,7431
ATQCUS3004,Entertainment,3054
ATQCUS3004,Food,9418
ATQCUS3004,Groceries,9841
ATQCUS3004,Health & Wellness,23354
ATQCUS3004,Others,2886
ATQCUS3004,Travel,15817
ATQCUS3005,Apparel,9428
ATQCUS3005,Bills,15547
ATQCUS3005,Electronics,6320
ATQCUS3005,Entertainment,2884
ATQCUS3005,Food,8918
ATQCUS3005,Groceries,8634
ATQCUS3005,Health & Wellness,22937
ATQCUS3005,Others,3161
ATQCUS3005,Travel,12570
ATQCUS3006,Apparel,8526
ATQCUS3006,Bills,13297
ATQCUS3006,Electronics,7565
ATQCUS3006,Entertainment,3235
ATQCUS3006,Food,7636
ATQCUS3006,Groceries,11898
ATQCUS3006,Health & Wellness,24441
ATQCUS3006,Others,3052
ATQCUS3006,Travel,13191
ATQCUS3007,Apparel,8285
ATQCUS3007,Bills,14658
ATQCUS3007,Electronics,7528
ATQCUS3007,Entertainment,3930
ATQCUS3007,Food,7913
ATQCUS3007,Groceries,11150
ATQCUS3007,Health & Wellness,27182
ATQCUS3007,Others,3323
ATQCUS3007,Travel,13969
ATQCUS3008,Apparel,8835
ATQCUS3008,Bills,14331
ATQCUS3008,Electronics,6183
ATQCUS3008,Entertainment,3269
ATQCUS3008,Food,7803
ATQCUS3008,Groceries,8607
ATQCUS3008,Health & Wellness,21742
ATQCUS3008,Others,3192
ATQCUS3008,Travel,13455
ATQCUS3009,Apparel,8394
ATQCUS3009,Bills,14209
ATQCUS3009,Electronics,6233
ATQCUS3009,Entertainment,3227
ATQCUS3009,Food,6957
ATQCUS3009,Groceries,9342
ATQCUS3009,Health & Wellness,22569
ATQCUS3009,Others,2785
ATQCUS3009,Travel,13746
ATQCUS3010,Apparel,7292
ATQCUS3010,Bills,11862
ATQCUS3010,Electronics,7048
ATQCUS3010,Entertainment,3012
ATQCUS3010,Food,7550
ATQCUS3010,Groceries,12281
ATQCUS3010,Health & Wellness,23219
ATQCUS3010,Others,3154
ATQCUS3010,Travel,15191
ATQCUS3011,Apparel,8708
ATQCUS3011,Bills,15773
ATQCUS3011,Electronics,8401
ATQCUS3011,Entertainment,3775
ATQCUS3011,Food,8572
ATQCUS3011,Groceries,10230
ATQCUS3011,Health & Wellness,27711
ATQCUS3011,Others,3435
ATQCUS3011,Travel,15877
ATQCUS3012,Apparel,14937
ATQCUS3012,Bills,25411
ATQCUS3012,Electronics,14516
ATQCUS3012,Entertainment,5792
ATQCUS3012,Food,16120
ATQCUS3012,Groceries,19867
ATQCUS3012,Health & Wellness,46553
ATQCUS3012,Others,7494
ATQCUS3012,Travel,30787
ATQCUS3013,Apparel,15898
ATQCUS3013,Bills,22945
ATQCUS3013,Electronics,13649
ATQCUS3013,Entertainment,7471
ATQCUS3013,Food,14344
ATQCUS3013,Groceries,17805
ATQCUS3013,Health & Wellness,43266
ATQCUS3013,Others,6289
ATQCUS3013,Travel,25167
ATQCUS3014,Apparel,16721
ATQCUS3014,Bills,25272
ATQCUS3014,Electronics,11995
ATQCUS3014,Entertainment,6581
ATQCUS3014,Food,14739
ATQCUS3014,Groceries,19757
ATQCUS3014,Health & Wellness,46367
ATQCUS3014,Others,5974
ATQCUS3014,Travel,25810
ATQCUS3015,Apparel,16264
ATQCUS3015,Bills,28249
ATQCUS3015,Electronics,11315
ATQCUS3015,Entertainment,6388
ATQCUS3015,Food,15124
ATQCUS3015,Groceries,19545
ATQCUS3015,Health & Wellness,42363
ATQCUS3015,Others,6685
ATQCUS3015,Travel,28572
ATQCUS3016,Apparel,16107
ATQCUS3016,Bills,21339
ATQCUS3016,Electronics,11886
ATQCUS3016,Entertainment,5069
ATQCUS3016,Food,13642
ATQCUS3016,Groceries,18231
ATQCUS3016,Health & Wellness,42666
ATQCUS3016,Others,5513
ATQCUS3016,Travel,24547
ATQCUS3017,Apparel,14188
ATQCUS3017,Bills,33870
ATQCUS3017,Electronics,12320
ATQCUS3017,Entertainment,5982
ATQCUS3017,Food,15170
ATQCUS3017,Groceries,21737
ATQCUS3017,Health & Wellness,48728
ATQCUS3017,Others,5792
ATQCUS3017,Travel,23800
ATQCUS3018,Apparel,13972
ATQCUS3018,Bills,23547
ATQCUS3018,Electronics,13292
ATQCUS3018,Entertainment,5458
ATQCUS3018,Food,15151
ATQCUS3018,Groceries,17604
ATQCUS3018,Health & Wellness,45689
ATQCUS3018,Others,5357
ATQCUS3018,Travel,26361
ATQCUS3019,Apparel,16000
ATQCUS3019,Bills,33164
ATQCUS3019,Electronics,13596
ATQCUS3019,Entertainment,7625
ATQCUS3019,Food,17077
ATQCUS3019,Groceries,21506
ATQCUS3019,Health & Wellness,48017
ATQCUS3019,Others,6333
ATQCUS3019,Travel,30151
ATQCUS3020,Apparel,16837
ATQCUS3020,Bills,33127
ATQCUS3020,Electronics,12779
ATQCUS3020,Entertainment,7543
ATQCUS3020,Food,13762
ATQCUS3020,Groceries,22856
ATQCUS3020,Health & Wellness,52945
ATQCUS3020,Others,5830
ATQCUS3020,Travel,30920
ATQCUS3021,Apparel,14073
ATQCUS3021,Bills,26070
ATQCUS3021,Electronics,13436
ATQCUS3021,Entertainment,6184
ATQCUS3021,Food,14288
ATQCUS3021,Groceries,18614
ATQCUS3021,Health & Wellness,46499
ATQCUS3021,Others,6737
ATQCUS3021,Travel,22899
ATQCUS3022,Apparel,17817
ATQCUS3022,Bills,28203
ATQCUS3022,Electronics,14505
ATQCUS3022,Entertainment,7415
ATQCUS3022,Food,16655
ATQCUS3022,Groceries,22182
ATQCUS3022,Health & Wellness,52143
ATQCUS3022,Others,7021
ATQCUS3022,Travel,29761
ATQCUS3023,Apparel,9454
ATQCUS3023,Bills,13225
ATQCUS3023,Electronics,7088
ATQCUS3023,Entertainment,3641
ATQCUS3023,Food,8292
ATQCUS3023,Groceries,10761
ATQCUS3023,Health & Wellness,27962
ATQCUS3023,Others,3497
ATQCUS3023,Travel,14927
ATQCUS3024,Apparel,6560
ATQCUS3024,Bills,14703
ATQCUS3024,Electronics,5974
ATQCUS3024,Entertainment,2867
ATQCUS3024,Food,7329
ATQCUS3024,Groceries,8329
ATQCUS3024,Health & Wellness,24213
ATQCUS3024,Others,2567
ATQCUS3024,Travel,12793
ATQCUS3025,Apparel,8381
ATQCUS3025,Bills,14700
ATQCUS3025,Electronics,6474
ATQCUS3025,Entertainment,3258
ATQCUS3025,Food,7416
ATQCUS3025,Groceries,10026
ATQCUS3025,Health & Wellness,23595
ATQCUS3025,Others,3467
ATQCUS3025,Travel,13951
ATQCUS3026,Apparel,7433
ATQCUS3026,Bills,11472
ATQCUS3026,Electronics,5647
ATQCUS3026,Entertainment,2971
ATQCUS3026,Food,6211
ATQCUS3026,Groceries,9430
ATQCUS3026,Health & Wellness,20547
ATQCUS3026,Others,2668
ATQCUS3026,Travel,12189
ATQCUS3027,Apparel,9057
ATQCUS3027,Bills,13212
ATQCUS3027,Electronics,8360
ATQCUS3027,Entertainment,3494
ATQCUS3027,Food,8207
ATQCUS3027,Groceries,11881
ATQCUS3027,Health & Wellness,28768
ATQCUS3027,Others,3587
ATQCUS3027,Travel,15324
ATQCUS3028,Apparel,8577
ATQCUS3028,Bills,16451
ATQCUS3028,Electronics,7137
ATQCUS3028,Entertainment,3423
ATQCUS3028,Food,7092
ATQCUS3028,Groceries,11283
ATQCUS3028,Health & Wellness,25412
ATQCUS3028,Others,2786
ATQCUS3028,Travel,14195
ATQCUS3029,Apparel,7834
ATQCUS3029,Bills,12436
ATQCUS3029,Electronics,6453
ATQCUS3029,Entertainment,2807
ATQCUS3029,Food,8003
ATQCUS3029,Groceries,8953
ATQCUS3029,Health & Wellness,23490
ATQCUS3029,Others,3736
ATQCUS3029,Travel,13000
ATQCUS3030,Apparel,8996
ATQCUS3030,Bills,13909
ATQCUS3030,Electronics,7058
ATQCUS3030,Entertainment,3511
ATQCUS3030,Food,7965
ATQCUS3030,Groceries,10283
ATQCUS3030,Health & Wellness,24142
ATQCUS3030,Others,3516
ATQCUS3030,Travel,15914
ATQCUS3031,Apparel,9624
ATQCUS3031,Bills,13496
ATQCUS3031,Electronics,6978
ATQCUS3031,Entertainment,4517
ATQCUS3031,Food,8881
ATQCUS3031,Groceries,10465
ATQCUS3031,Health & Wellness,28853
ATQCUS3031,Others,3060
ATQCUS3031,Travel,14022
ATQCUS3032,Apparel,11061
ATQCUS3032,Bills,17663
ATQCUS3032,Electronics,8482
ATQCUS3032,Entertainment,4064
ATQCUS3032,Food,9125
ATQCUS3032,Groceries,12647
ATQCUS3032,Health & Wellness,31099
ATQCUS3032,Others,3231
ATQCUS3032,Travel,17536
ATQCUS3033,Apparel,14131
ATQCUS3033,Bills,18847
ATQCUS3033,Electronics,10810
ATQCUS3033,Entertainment,5147
ATQCUS3033,Food,12138
ATQCUS3033,Groceries,16897
ATQCUS3033,Health & Wellness,38694
ATQCUS3033,Others,4596
ATQCUS3033,Travel,19508
ATQCUS3034,Apparel,11615
ATQCUS3034,Bills,20102
ATQCUS3034,Electronics,11955
ATQCUS3034,Entertainment,4160
ATQCUS3034,Food,11386
ATQCUS3034,Groceries,17517
ATQCUS3034,Health & Wellness,35105
ATQCUS3034,Others,4799
ATQCUS3034,Travel,23267
ATQCUS3035,Apparel,10327
ATQCUS3035,Bills,18632
ATQCUS3035,Electronics,9223
ATQCUS3035,Entertainment,4344
ATQCUS3035,Food,9460
ATQCUS3035,Groceries,14419
ATQCUS3035,Health & Wellness,29497
ATQCUS3035,Others,4278
ATQCUS3035,Travel,17713
ATQCUS3036,Apparel,6932
ATQCUS3036,Bills,13484
ATQCUS3036,Electronics,6574
ATQCUS3036,Entertainment,3312
ATQCUS3036,Food,7120
ATQCUS3036,Groceries,9722
ATQCUS3036,Health & Wellness,19652
ATQCUS3036,Others,2550
ATQCUS3036,Travel,12364
ATQCUS3037,Apparel,8150
ATQCUS3037,Bills,12273
ATQCUS3037,Electronics,7033
ATQCUS3037,Entertainment,3691
ATQCUS3037,Food,7761
ATQCUS3037,Groceries,9518
ATQCUS3037,Health & Wellness,24253
ATQCUS3037,Others,2711
ATQCUS3037,Travel,13179
ATQCUS3038,Apparel,8908
ATQCUS3038,Bills,16864
ATQCUS3038,Electronics,6214
ATQCUS3038,Entertainment,3579
ATQCUS3038,Food,7661
ATQCUS3038,Groceries,11332
ATQCUS3038,Health & Wellness,27678
ATQCUS3038,Others,3316
ATQCUS3038,Travel,13436
ATQCUS3039,Apparel,9126
ATQCUS3039,Bills,14003
ATQCUS3039,Electronics,6639
ATQCUS3039,Entertainment,3121
ATQCUS3039,Food,8289
ATQCUS3039,Groceries,11149
ATQCUS3039,Health & Wellness,24091
ATQCUS3039,Others,3617
ATQCUS3039,Travel,14131
ATQCUS3040,Apparel,7848
ATQCUS3040,Bills,11874
ATQCUS3040,Electronics,6781
ATQCUS3040,Entertainment,3263
ATQCUS3040,Food,7322
ATQCUS3040,Groceries,11388
ATQCUS3040,Health & Wellness,20480
ATQCUS3040,Others,2944
ATQCUS3040,Travel,13499
ATQCUS3041,Apparel,7377
ATQCUS3041,Bills,13144
ATQCUS3041,Electronics,6389
ATQCUS3041,Entertainment,3809
ATQCUS3041,Food,7994
ATQCUS3041,Groceries,9650
ATQCUS3041,Health & Wellness,24673
ATQCUS3041,Others,2956
ATQCUS3041,Travel,13897
ATQCUS3042,Apparel,6199
ATQCUS3042,Bills,12666
ATQCUS3042,Electronics,5070
ATQCUS3042,Entertainment,2669
ATQCUS3042,Food,7050
ATQCUS3042,Groceries,9537
ATQCUS3042,Health & Wellness,19787
ATQCUS3042,Others,2891
ATQCUS3042,Travel,12047
ATQCUS3043,Apparel,8493
ATQCUS3043,Bills,15180
ATQCUS3043,Electronics,7630
ATQCUS3043,Entertainment,3346
ATQCUS3043,Food,8373
ATQCUS3043,Groceries,10541
ATQCUS3043,Health & Wellness,24139
ATQCUS3043,Others,3321
ATQCUS3043,Travel,13794
ATQCUS3044,Apparel,12362
ATQCUS3044,Bills,19584
ATQCUS3044,Electronics,12116
ATQCUS3044,Entertainment,4724
ATQCUS3044,Food,13736
ATQCUS3044,Groceries,16735
ATQCUS3044,Health & Wellness,41718
ATQCUS3044,Others,5303
ATQCUS3044,Travel,24592
ATQCUS3045,Apparel,17439
ATQCUS3045,Bills,28845
ATQCUS3045,Electronics,14703
ATQCUS3045,Entertainment,6789
ATQCUS3045,Food,14797
ATQCUS3045,Groceries,22630
ATQCUS3045,Health & Wellness,48942
ATQCUS3045,Others,6239
ATQCUS3045,Travel,31240
ATQCUS3046,Apparel,14566
ATQCUS3046,Bills,25030
ATQCUS3046,Electronics,10773
ATQCUS3046,Entertainment,5860
ATQCUS3046,Food,13152
ATQCUS3046,Groceries,17959
ATQCUS3046,Health & Wellness,43282
ATQCUS3046,Others,6875
ATQCUS3046,Travel,24987
ATQCUS3047,Apparel,15724
ATQCUS3047,Bills,28053
ATQCUS3047,Electronics,12054
ATQCUS3047,Entertainment,6211
ATQCUS3047,Food,14497
ATQCUS3047,Groceries,19359
ATQCUS3047,Health & Wellness,42773
ATQCUS3047,Others,5974
ATQCUS3047,Travel,26163
ATQCUS3048,Apparel,13479
ATQCUS3048,Bills,21350
ATQCUS3048,Electronics,9756
ATQCUS3048,Entertainment,4695
ATQCUS3048,Food,12208
ATQCUS3048,Groceries,16693
ATQCUS3048,Health & Wellness,37704
ATQCUS3048,Others,4886
ATQCUS3048,Travel,21658
ATQCUS3049,Apparel,14249
ATQCUS3049,Bills,23346
ATQCUS3049,Electronics,10304
ATQCUS3049,Entertainment,6356
ATQCUS3049,Food,15235
ATQCUS3049,Groceries,16792
ATQCUS3049,Health & Wellness,40386
ATQCUS3049,Others,6605
ATQCUS3049,Travel,27106
ATQCUS3050,Apparel,13090
ATQCUS3050,Bills,22304
ATQCUS3050,Electronics,11410
ATQCUS3050,Entertainment,5848
ATQCUS3050,Food,13710
ATQCUS3050,Groceries,17505
ATQCUS3050,Health & Wellness,41279
ATQCUS3050,Others,4806
ATQCUS3050,Travel,24166
ATQCUS3051,Apparel,14542
ATQCUS3051,Bills,24121
ATQCUS3051,Electronics,9740
ATQCUS3051,Entertainment,5917
ATQCUS3051,Food,14432
ATQCUS3051,Groceries,18342
ATQCUS3051,Health & Wellness,40047
ATQCUS3051,Others,5366
ATQCUS3051,Travel,22720
ATQCUS3052,Apparel,15376
ATQCUS3052,Bills,27929
ATQCUS3052,Electronics,12785
ATQCUS3052,Entertainment,7027
ATQCUS3052,Food,14447
ATQCUS3052,Groceries,20812
ATQCUS3052,Health & Wellness,40976
ATQCUS3052,Others,5677
ATQCUS3052,Travel,25265
ATQCUS3053,Apparel,12775
ATQCUS3053,Bills,22341
ATQCUS3053,Electronics,12098
ATQCUS3053,Entertainment,5663
ATQCUS3053,Food,13757
ATQCUS3053,Groceries,16531
ATQCUS3053,Health & Wellness,41714
ATQCUS3053,Others,4996
ATQCUS3053,Travel,25136
ATQCUS3054,Apparel,15590
ATQCUS3054,Bills,26990
ATQCUS3054,Electronics,13410
ATQCUS3054,Entertainment,6203
ATQCUS3054,Food,16145
ATQCUS3054,Groceries,21852
ATQCUS3054,Health & Wellness,39059
ATQCUS3054,Others,5901
ATQCUS3054,Travel,26996
ATQCUS3055,Apparel,14341
ATQCUS3055,Bills,26920
ATQCUS3055,Electronics,11238
ATQCUS3055,Entertainment,5615
ATQCUS3055,Food,13894
ATQCUS3055,Groceries,17446
ATQCUS3055,Health & Wellness,45314
ATQCUS3055,Others,5626
ATQCUS3055,Travel,26059
ATQCUS3056,Apparel,17162
ATQCUS3056,Bills,29666
ATQCUS3056,Electronics,13269
ATQCUS3056,Entertainment,5742
ATQCUS3056,Food,15464
ATQCUS3056,Groceries,21659
ATQCUS3056,Health & Wellness,47959
ATQCUS3056,Others,6329
ATQCUS3056,Travel,27145
ATQCUS3057,Apparel,13738
ATQCUS3057,Bills,23343
ATQCUS3057,Electronics,9550
ATQCUS3057,Entertainment,5965
ATQCUS3057,Food,12357
ATQCUS3057,Groceries,14853
ATQCUS3057,Health & Wellness,38714
ATQCUS3057,Others,4930
ATQCUS3057,Travel,22954
ATQCUS3058,Apparel,12771
ATQCUS3058,Bills,21157
ATQCUS3058,Electronics,10157
ATQCUS3058,Entertainment,5517
ATQCUS3058,Food,12931
ATQCUS3058,Groceries,18288
ATQCUS3058,Health & Wellness,42506
ATQCUS3058,Others,4130
ATQCUS3058,Travel,20545
ATQCUS3059,Apparel,15164
ATQCUS3059,Bills,25009
ATQCUS3059,Electronics,12879
ATQCUS3059,Entertainment,5542
ATQCUS3059,Food,15309
ATQCUS3059,Groceries,22017
ATQCUS3059,Health & Wellness,52082
ATQCUS3059,Others,5737
ATQCUS3059,Travel,27163
ATQCUS3060,Apparel,6906
ATQCUS3060,Bills,11851
ATQCUS3060,Electronics,6021
ATQCUS3060,Entertainment,3126
ATQCUS3060,Food,6662
ATQCUS3060,Groceries,9738
ATQCUS3060,Health & Wellness,21989
ATQCUS3060,Others,3098
ATQCUS3060,Travel,12748
ATQCUS3061,Apparel,7216
ATQCUS3061,Bills,13418
ATQCUS3061,Electronics,5633
ATQCUS3061,Entertainment,2649
ATQCUS3061,Food,6427
ATQCUS3061,Groceries,8137
ATQCUS3061,Health & Wellness,21585
ATQCUS3061,Others,2893
ATQCUS3061,Travel,11714
ATQCUS3062,Apparel,7271
ATQCUS3062,Bills,10650
ATQCUS3062,Electronics,6510
ATQCUS3062,Entertainment,2562
ATQCUS3062,Food,7690
ATQCUS3062,Groceries,8728
ATQCUS3062,Health & Wellness,20916
ATQCUS3062,Others,2623
ATQCUS3062,Travel,12087
ATQCUS3063,Apparel,7694
ATQCUS3063,Bills,11341
ATQCUS3063,Electronics,5833
ATQCUS3063,Entertainment,3125
ATQCUS3063,Food,6709
ATQCUS3063,Groceries,8246
ATQCUS3063,Health & Wellness,22507
ATQCUS3063,Others,2539
ATQCUS3063,Travel,13855
ATQCUS3064,Apparel,6978
ATQCUS3064,Bills,12638
ATQCUS3064,Electronics,6063
ATQCUS3064,Entertainment,3194
ATQCUS3064,Food,6987
ATQCUS3064,Groceries,10782
ATQCUS3064,Health & Wellness,21991
ATQCUS3064,Others,3068
ATQCUS3064,Travel,12304
ATQCUS3065,Apparel,8939
ATQCUS3065,Bills,13928
ATQCUS3065,Electronics,6964
ATQCUS3065,Entertainment,2994
ATQCUS3065,Food,7487
ATQCUS3065,Groceries,9306
ATQCUS3065,Health & Wellness,20796
ATQCUS3065,Others,2895
ATQCUS3065,Travel,12617
ATQCUS3066,Apparel,7310
ATQCUS3066,Bills,11423
ATQCUS3066,Electronics,5373
ATQCUS3066,Entertainment,2923
ATQCUS3066,Food,6510
ATQCUS3066,Groceries,9226
ATQCUS3066,Health & Wellness,20581
ATQCUS3066,Others,2685
ATQCUS3066,Travel,11740
ATQCUS3067,Apparel,8165
ATQCUS3067,Bills,15452
ATQCUS3067,Electronics,6054
ATQCUS3067,Entertainment,3632
ATQCUS3067,Food,8084
ATQCUS3067,Groceries,9046
ATQCUS3067,Health & Wellness,21882
ATQCUS3067,Others,3209
ATQCUS3067,Travel,14086
ATQCUS3068,Apparel,7612
ATQCUS3068,Bills,13245
ATQCUS3068,Electronics,6097
ATQCUS3068,Entertainment,2803
ATQCUS3068,Food,6983
ATQCUS3068,Groceries,11012
ATQCUS3068,Health & Wellness,21008
ATQCUS3068,Others,2567
ATQCUS3068,Travel,11654
ATQCUS3069,Apparel,11617
ATQCUS3069,Bills,17239
ATQCUS3069,Electronics,8260
ATQCUS3069,Entertainment,4176
ATQCUS3069,Food,10274
ATQCUS3069,Groceries,13942
ATQCUS3069,Health & Wellness,30390
ATQCUS3069,Others,3554
ATQCUS3069,Travel,19206
ATQCUS3070,Apparel,10406
ATQCUS3070,Bills,18204
ATQCUS3070,Electronics,8138
ATQCUS3070,Entertainment,3675
ATQCUS3070,Food,8965
ATQCUS3070,Groceries,12145
ATQCUS3070,Health & Wellness,29829
ATQCUS3070,Others,3627
ATQCUS3070,Travel,17007
ATQCUS3071,Apparel,9616
ATQCUS3071,Bills,16270
ATQCUS3071,Electronics,7547
ATQCUS3071,Entertainment,3303
ATQCUS3071,Food,8048
ATQCUS3071,Groceries,10300
ATQCUS3071,Health & Wellness,26244
ATQCUS3071,Others,3151
ATQCUS3071,Travel,15324
ATQCUS3072,Apparel,8971
ATQCUS3072,Bills,17255
ATQCUS3072,Electronics,8447
ATQCUS3072,Entertainment,4702
ATQCUS3072,Food,10609
ATQCUS3072,Groceries,13085
ATQCUS3072,Health & Wellness,30037
ATQCUS3072,Others,4118
ATQCUS3072,Travel,19188
ATQCUS3073,Apparel,9715
ATQCUS3073,Bills,17073
ATQCUS3073,Electronics,7817
ATQCUS3073,Entertainment,3651
ATQCUS3073,Food,9488
ATQCUS3073,Groceries,13736
ATQCUS3073,Health & Wellness,28798
ATQCUS3073,Others,4219
ATQCUS3073,Travel,17000
ATQCUS3074,Apparel,9206
ATQCUS3074,Bills,16892
ATQCUS3074,Electronics,7464
ATQCUS3074,Entertainment,4405
ATQCUS3074,Food,10199
ATQCUS3074,Groceries,12919
ATQCUS3074,Health & Wellness,29675
ATQCUS3074,Others,4586
ATQCUS3074,Travel,17191
ATQCUS3075,Apparel,10435
ATQCUS3075,Bills,16980
ATQCUS3075,Electronics,7641
ATQCUS3075,Entertainment,3463
ATQCUS3075,Food,8795
ATQCUS3075,Groceries,13197
ATQCUS3075,Health & Wellness,27765
ATQCUS3075,Others,3671
ATQCUS3075,Travel,18341
ATQCUS3076,Apparel,8966
ATQCUS3076,Bills,16000
ATQCUS3076,Electronics,7554
ATQCUS3076,Entertainment,3213
ATQCUS3076,Food,9000
ATQCUS3076,Groceries,10368
ATQCUS3076,Health & Wellness,26609
ATQCUS3076,Others,3487
ATQCUS3076,Travel,15032
ATQCUS3077,Apparel,7447
ATQCUS3077,Bills,11801
ATQCUS3077,Electronics,4987
ATQCUS3077,Entertainment,3126
ATQCUS3077,Food,7525
ATQCUS3077,Groceries,8759
ATQCUS3077,Health & Wellness,19995
ATQCUS3077,Others,3157
ATQCUS3077,Travel,12316
ATQCUS3078,Apparel,6897
ATQCUS3078,Bills,13358
ATQCUS3078,Electronics,5858
ATQCUS3078,Entertainment,3256
ATQCUS3078,Food,7196
ATQCUS3078,Groceries,9656
ATQCUS3078,Health & Wellness,23297
ATQCUS3078,Others,2718
ATQCUS3078,Travel,12296
ATQCUS3079,Apparel,7138
ATQCUS3079,Bills,12383
ATQCUS3079,Electronics,5156
ATQCUS3079,Entertainment,3134
ATQCUS3079,Food,6686
ATQCUS3079,Groceries,8238
ATQCUS3079,Health & Wellness,19268
ATQCUS3079,Others,3092
ATQCUS3079,Travel,12341
ATQCUS3080,Apparel,7511
ATQCUS3080,Bills,14113
ATQCUS3080,Electronics,5923
ATQCUS3080,Entertainment,2940
ATQCUS3080,Food,7533
ATQCUS3080,Groceries,9814
ATQCUS3080,Health & Wellness,23269
ATQCUS3080,Others,2834
ATQCUS3080,Travel,12187
ATQCUS3081,Apparel,7203
ATQCUS3081,Bills,11537
ATQCUS3081,Electronics,5593
ATQCUS3081,Entertainment,2859
ATQCUS3081,Food,6119
ATQCUS3081,Groceries,9213
ATQCUS3081,Health & Wellness,22539
ATQCUS3081,Others,2874
ATQCUS3081,Travel,12146
ATQCUS3082,Apparel,7204
ATQCUS3082,Bills,13661
ATQCUS3082,Electronics,5952
ATQCUS3082,Entertainment,3108
ATQCUS3082,Food,6852
ATQCUS3082,Groceries,9909
ATQCUS3082,Health & Wellness,22425
ATQCUS3082,Others,2697
ATQCUS3082,Travel,12419
ATQCUS3083,Apparel,6477
ATQCUS3083,Bills,11078
ATQCUS3083,Electronics,5409
ATQCUS3083,Entertainment,2828
ATQCUS3083,Food,6457
ATQCUS3083,Groceries,8607
ATQCUS3083,Health & Wellness,20707
ATQCUS3083,Others,2095
ATQCUS3083,Travel,11037
ATQCUS3084,Apparel,8182
ATQCUS3084,Bills,12378
ATQCUS3084,Electronics,6093
ATQCUS3084,Entertainment,3393
ATQCUS3084,Food,7954
ATQCUS3084,Groceries,10766
ATQCUS3084,Health & Wellness,21347
ATQCUS3084,Others,2886
ATQCUS3084,Travel,12594
ATQCUS3085,Apparel,6406
ATQCUS3085,Bills,10307
ATQCUS3085,Electronics,5972
ATQCUS3085,Entertainment,2846
