customer_id,age_group,city,occupation,gender,marital status,avg_income,month,spend,income_utilisation
ATQCUS1380,35-45,Chennai,Salaried IT Employees,Male,Married,68852,September,36589,53.14152094
ATQCUS3804,21-24,Delhi NCR,Salaried IT Employees,Female,Single,46807,August,26072,55.70107035
ATQCUS3804,21-24,Delhi NCR,Salaried IT Employees,Female,Single,46807,July,18925,40.43198667
ATQCUS3804,21-24,Delhi NCR,Salaried IT Employees,Female,Single,46807,June,18134,38.74206849
ATQCUS3804,21-24,Delhi NCR,Salaried IT Employees,Female,Single,46807,May,15528,33.17452518
ATQCUS3804,21-24,Delhi NCR,Salaried IT Employees,Female,Single,46807,October,19804,42.30991091
ATQCUS3804,21-24,Delhi NCR,Salaried IT Employees,Female,Single,46807,September,36490,77.95842502
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,August,24491,41.77284279
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,July,21609,36.85718672
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,June,24214,41.30038036
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,May,16821,28.69057975
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,October,19115,32.60331918
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,September,26251,44.77477016
ATQCUS2716,35-45,Bengaluru,Salaried IT Employees,Female,Married,69289,August,44735,64.56291763
ATQCUS2716,35-45,Bengaluru,Salaried IT Employees,Female,Married,69289,July,29584,42.69653192
ATQCUS2716,35-45,Bengaluru,Salaried IT Employees,Female,Married,69289,June,31066,44.83539956
ATQCUS2716,35-45,Bengaluru,Salaried IT Employees,Female,Married,69289,May,26709,38.54724415
ATQCUS2716,35-45,Bengaluru,Salaried IT Employees,Female,Married,69289,October,32431,46.80540923
ATQCUS2716,35-45,Bengaluru,Salaried IT Employees,Female,Married,69289,September,40816,58.9068972
ATQCUS3915,25-34,Mumbai,Salaried IT Employees,Female,Single,60378,August,39297,65.08496472
ATQCUS3915,25-34,Mumbai,Salaried IT Employees,Female,Single,60378,July,35537,58.85753089
ATQCUS3915,25-34,Mumbai,Salaried IT Employees,Female,Single,60378,June,25294,41.89274239
ATQCUS3915,25-34,Mumbai,Salaried IT Employees,Female,Single,60378,May,21869,36.22014641
ATQCUS3915,25-34,Mumbai,Salaried IT Employees,Female,Single,60378,October,40686,67.38547153
ATQCUS3915,25-34,Mumbai,Salaried IT Employees,Female,Single,60378,September,46696,77.33942827
ATQCUS0733,25-34,Chennai,Freelancers,Male,Married,34972,August,11708,33.47821114
ATQCUS0733,25-34,Chennai,Freelancers,Male,Married,34972,July,12223,34.9508178
ATQCUS0733,25-34,Chennai,Freelancers,Male,Married,34972,June,12621,36.0888711
ATQCUS0733,25-34,Chennai,Freelancers,Male,Married,34972,May,9822,28.0853254
ATQCUS0733,25-34,Chennai,Freelancers,Male,Married,34972,October,14449,41.31590987
ATQCUS0733,25-34,Chennai,Freelancers,Male,Married,34972,September,12948,37.02390484
ATQCUS2633,35-45,Delhi NCR,Salaried IT Employees,Female,Married,60994,August,43796,71.80378398
ATQCUS2633,35-45,Delhi NCR,Salaried IT Employees,Female,Married,60994,July,28580,46.85706791
ATQCUS2633,35-45,Delhi NCR,Salaried IT Employees,Female,Married,60994,June,32034,52.51991999
ATQCUS2633,35-45,Delhi NCR,Salaried IT Employees,Female,Married,60994,May,22579,37.01839525
ATQCUS2633,35-45,Delhi NCR,Salaried IT Employees,Female,Married,60994,October,31635,51.86575729
ATQCUS2633,35-45,Delhi NCR,Salaried IT Employees,Female,Married,60994,September,43727,71.6906581
ATQCUS0216,25-34,Mumbai,Business Owners,Male,Married,72391,August,28868,39.87788537
ATQCUS0216,25-34,Mumbai,Business Owners,Male,Married,72391,July,26465,36.55841196
ATQCUS0216,25-34,Mumbai,Business Owners,Male,Married,72391,June,31579,43.62282604
ATQCUS0216,25-34,Mumbai,Business Owners,Male,Married,72391,May,23369,32.28163722
ATQCUS0216,25-34,Mumbai,Business Owners,Male,Married,72391,October,27919,38.56694893
ATQCUS0216,25-34,Mumbai,Business Owners,Male,Married,72391,September,39108,54.02329019
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443,August,12931,41.1252107
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443,July,11124,35.3783036
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443,June,7987,25.40152021
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443,May,9170,29.16388385
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443,October,10367,32.97077251
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443,September,12618,40.12975861
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,August,28043,44.85085966
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,July,19922,31.86245502
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,June,24892,39.81127549
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,May,16735,26.76529388
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,October,24477,39.14754098
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,September,28584,45.71611355
ATQCUS3045,45+,Bengaluru,Salaried IT Employees,Female,Married,76132,August,34609,45.45920244
ATQCUS3045,45+,Bengaluru,Salaried IT Employees,Female,Married,76132,July,28111,36.92402669
ATQCUS3045,45+,Bengaluru,Salaried IT Employees,Female,Married,76132,June,24831,32.61572007
ATQCUS3045,45+,Bengaluru,Salaried IT Employees,Female,Married,76132,May,26373,34.64114958
ATQCUS3045,45+,Bengaluru,Salaried IT Employees,Female,Married,76132,October,25050,32.90337834
ATQCUS3045,45+,Bengaluru,Salaried IT Employees,Female,Married,76132,September,52650,69.15620239
ATQCUS1323,35-45,Bengaluru,Freelancers,Male,Married,39084,August,28252,72.28533415
ATQCUS1323,35-45,Bengaluru,Freelancers,Male,Married,39084,July,16104,41.20356156
ATQCUS1323,35-45,Bengaluru,Freelancers,Male,Married,39084,June,17781,45.49431993
ATQCUS1323,35-45,Bengaluru,Freelancers,Male,Married,39084,May,16657,42.6184628
ATQCUS1323,35-45,Bengaluru,Freelancers,Male,Married,39084,October,19892,50.89550711
ATQCUS1323,35-45,Bengaluru,Freelancers,Male,Married,39084,September,26096,66.76901034
ATQCUS3522,25-34,Delhi NCR,Business Owners,Male,Single,72370,August,27238,37.63714246
ATQCUS3522,25-34,Delhi NCR,Business Owners,Male,Single,72370,July,27583,38.11385933
ATQCUS3522,25-34,Delhi NCR,Business Owners,Male,Single,72370,June,22954,31.71756253
ATQCUS3522,25-34,Delhi NCR,Business Owners,Male,Single,72370,May,21350,29.50117452
ATQCUS3522,25-34,Delhi NCR,Business Owners,Male,Single,72370,October,32903,45.46497167
ATQCUS3522,25-34,Delhi NCR,Business Owners,Male,Single,72370,September,35343,48.83653448
ATQCUS1523,35-45,Hyderabad,Salaried IT Employees,Male,Married,64256,August,39835,61.99421066
ATQCUS1523,35-45,Hyderabad,Salaried IT Employees,Male,Married,64256,July,30560,47.55976096
ATQCUS1523,35-45,Hyderabad,Salaried IT Employees,Male,Married,64256,June,25591,39.82663098
ATQCUS1523,35-45,Hyderabad,Salaried IT Employees,Male,Married,64256,May,23640,36.79033865
ATQCUS1523,35-45,Hyderabad,Salaried IT Employees,Male,Married,64256,October,30145,46.91390687
ATQCUS1523,35-45,Hyderabad,Salaried IT Employees,Male,Married,64256,September,41562,64.68189741
ATQCUS2330,25-34,Bengaluru,Freelancers,Female,Married,33785,August,17738,52.50258991
ATQCUS2330,25-34,Bengaluru,Freelancers,Female,Married,33785,July,12170,36.02190321
ATQCUS2330,25-34,Bengaluru,Freelancers,Female,Married,33785,June,11009,32.58546692
ATQCUS2330,25-34,Bengaluru,Freelancers,Female,Married,33785,May,13804,40.8583691
ATQCUS2330,25-34,Bengaluru,Freelancers,Female,Married,33785,October,16502,48.84416161
ATQCUS2330,25-34,Bengaluru,Freelancers,Female,Married,33785,September,22171,65.62379754
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992,August,31224,63.73285434
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992,July,18661,38.08989223
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992,June,16906,34.50767472
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992,May,15896,32.44611365
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992,October,18096,36.93664272
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992,September,27972,57.09503592
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692,August,23966,48.2290912
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692,July,19173,38.58367544
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692,June,14450,29.07912742
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692,May,13584,27.33639218
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692,October,22165,44.60476535
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692,September,30629,61.63768816
ATQCUS2680,35-45,Delhi NCR,Salaried Other Employees,Female,Married,41512,August,17909,43.14174215
ATQCUS2680,35-45,Delhi NCR,Salaried Other Employees,Female,Married,41512,July,15256,36.75081904
ATQCUS2680,35-45,Delhi NCR,Salaried Other Employees,Female,Married,41512,June,19261,46.39863172
ATQCUS2680,35-45,Delhi NCR,Salaried Other Employees,Female,Married,41512,May,14430,34.76103295
ATQCUS2680,35-45,Delhi NCR,Salaried Other Employees,Female,Married,41512,October,19305,46.50462517
ATQCUS2680,35-45,Delhi NCR,Salaried Other Employees,Female,Married,41512,September,19067,45.93129697
ATQCUS1551,35-45,Hyderabad,Salaried IT Employees,Male,Married,68700,August,35794,52.10189229
ATQCUS1551,35-45,Hyderabad,Salaried IT Employees,Male,Married,68700,July,26899,39.15429403
ATQCUS1551,35-45,Hyderabad,Salaried IT Employees,Male,Married,68700,June,32333,47.06404658
ATQCUS1551,35-45,Hyderabad,Salaried IT Employees,Male,Married,68700,May,29298,42.64628821
ATQCUS1551,35-45,Hyderabad,Salaried IT Employees,Male,Married,68700,October,33248,48.39592431
ATQCUS1551,35-45,Hyderabad,Salaried IT Employees,Male,Married,68700,September,50038,72.83551674
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,August,14312,52.51724644
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,July,12680,46.52869514
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,June,11951,43.85366212
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,May,10224,37.51651255
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,October,14870,54.56480258
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,September,15850,58.16086893
ATQCUS3875,21-24,Chennai,Salaried IT Employees,Female,Single,47672,August,14794,31.03289142
ATQCUS3875,21-24,Chennai,Salaried IT Employees,Female,Single,47672,July,13134,27.55076355
ATQCUS3875,21-24,Chennai,Salaried IT Employees,Female,Single,47672,June,13603,28.53456956
ATQCUS3875,21-24,Chennai,Salaried IT Employees,Female,Single,47672,May,9586,20.10823964
ATQCUS3875,21-24,Chennai,Salaried IT Employees,Female,Single,47672,October,14979,31.42095989
ATQCUS3875,21-24,Chennai,Salaried IT Employees,Female,Single,47672,September,20166,42.30156066
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,August,20331,52.02937865
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,July,17347,44.39297779
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,June,16623,42.54017811
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,May,14163,36.24475381
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,October,20440,52.30832224
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,September,28990,74.18876036
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173,August,29426,45.85417543
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173,July,24165,37.65602356
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173,June,22348,34.82461471
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173,May,19124,29.800695
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173,October,23767,37.03582504
ATQCUS0600,25-34,Chennai,Salaried IT Employees,Male,Married,64173,September,46066,71.78408365
ATQCUS1317,35-45,Bengaluru,Freelancers,Male,Married,36317,August,27097,74.61244045
ATQCUS1317,35-45,Bengaluru,Freelancers,Male,Married,36317,July,18859,51.92884875
ATQCUS1317,35-45,Bengaluru,Freelancers,Male,Married,36317,June,19562,53.86458133
ATQCUS1317,35-45,Bengaluru,Freelancers,Male,Married,36317,May,12186,33.55453369
ATQCUS1317,35-45,Bengaluru,Freelancers,Male,Married,36317,October,21455,59.07701627
ATQCUS1317,35-45,Bengaluru,Freelancers,Male,Married,36317,September,26443,72.81163092
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,August,25313,63.28091798
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,July,24939,62.34594135
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,June,21949,54.87112822
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,May,14313,35.78160546
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,October,17133,42.83142921
ATQCUS1139,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40001,September,26427,66.06584835
ATQCUS1343,35-45,Chennai,Salaried IT Employees,Male,Married,67287,August,24658,36.64600889
ATQCUS1343,35-45,Chennai,Salaried IT Employees,Male,Married,67287,July,21355,31.73718549
ATQCUS1343,35-45,Chennai,Salaried IT Employees,Male,Married,67287,June,28930,42.99493216
ATQCUS1343,35-45,Chennai,Salaried IT Employees,Male,Married,67287,May,25571,38.00288317
ATQCUS1343,35-45,Chennai,Salaried IT Employees,Male,Married,67287,October,30708,45.63734451
ATQCUS1343,35-45,Chennai,Salaried IT Employees,Male,Married,67287,September,32709,48.61117303
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560,August,10333,26.79719917
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560,July,9761,25.31379668
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560,June,11471,29.74844398
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560,May,10131,26.27334025
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560,October,9940,25.7780083
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560,September,18376,47.65560166
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,August,25299,64.17319839
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,July,19606,49.73238972
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,June,15810,40.10349288
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,May,15727,39.89295589
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,October,19301,48.95872968
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,September,31373,79.58044796
ATQCUS1781,45+,Delhi NCR,Business Owners,Male,Married,80460,August,24536,30.49465573
ATQCUS1781,45+,Delhi NCR,Business Owners,Male,Married,80460,July,23841,29.63087248
ATQCUS1781,45+,Delhi NCR,Business Owners,Male,Married,80460,June,22569,28.04996271
ATQCUS1781,45+,Delhi NCR,Business Owners,Male,Married,80460,May,21418,26.61943823
ATQCUS1781,45+,Delhi NCR,Business Owners,Male,Married,80460,October,24202,30.07954263
ATQCUS1781,45+,Delhi NCR,Business Owners,Male,Married,80460,September,26551,32.99900572
ATQCUS1379,35-45,Chennai,Salaried IT Employees,Male,Married,66501,August,30373,45.6729974
ATQCUS1379,35-45,Chennai,Salaried IT Employees,Male,Married,66501,July,20605,30.98449647
ATQCUS1379,35-45,Chennai,Salaried IT Employees,Male,Married,66501,June,23107,34.74684591
ATQCUS1379,35-45,Chennai,Salaried IT Employees,Male,Married,66501,May,24735,37.1949294
ATQCUS1379,35-45,Chennai,Salaried IT Employees,Male,Married,66501,October,22712,34.15286988
ATQCUS1379,35-45,Chennai,Salaried IT Employees,Male,Married,66501,September,34832,52.37815973
ATQCUS2753,35-45,Bengaluru,Salaried Other Employees,Female,Married,40269,August,20333,50.49293501
ATQCUS2753,35-45,Bengaluru,Salaried Other Employees,Female,Married,40269,July,14609,36.27852691
ATQCUS2753,35-45,Bengaluru,Salaried Other Employees,Female,Married,40269,June,13557,33.66609551
ATQCUS2753,35-45,Bengaluru,Salaried Other Employees,Female,Married,40269,May,16205,40.2418734
ATQCUS2753,35-45,Bengaluru,Salaried Other Employees,Female,Married,40269,October,16904,41.97769997
ATQCUS2753,35-45,Bengaluru,Salaried Other Employees,Female,Married,40269,September,22327,55.44463483
ATQCUS2251,25-34,Delhi NCR,Freelancers,Female,Married,35080,August,20373,58.07582668
ATQCUS2251,25-34,Delhi NCR,Freelancers,Female,Married,35080,July,14304,40.77537058
ATQCUS2251,25-34,Delhi NCR,Freelancers,Female,Married,35080,June,15956,45.48460661
ATQCUS2251,25-34,Delhi NCR,Freelancers,Female,Married,35080,May,13208,37.65108324
ATQCUS2251,25-34,Delhi NCR,Freelancers,Female,Married,35080,October,15764,44.9372862
ATQCUS2251,25-34,Delhi NCR,Freelancers,Female,Married,35080,September,16640,47.43443558
ATQCUS0711,25-34,Chennai,Freelancers,Male,Married,32447,August,16379,50.47924307
ATQCUS0711,25-34,Chennai,Freelancers,Male,Married,32447,July,9199,28.35084908
ATQCUS0711,25-34,Chennai,Freelancers,Male,Married,32447,June,11370,35.04176041
ATQCUS0711,25-34,Chennai,Freelancers,Male,Married,32447,May,9626,29.66684131
ATQCUS0711,25-34,Chennai,Freelancers,Male,Married,32447,October,11255,34.68733627
ATQCUS0711,25-34,Chennai,Freelancers,Male,Married,32447,September,14022,43.21508922
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,August,31065,41.65102435
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,July,30599,41.02622546
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,June,21738,29.14566127
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,May,28340,37.99742572
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,October,26467,35.48616325
ATQCUS1155,35-45,Delhi NCR,Business Owners,Male,Married,74584,September,51135,68.56028103
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,August,43620,55.30479765
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,July,33352,42.28623593
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,June,29796,37.77766508
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,May,23127,29.32219292
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,October,35348,44.81691855
ATQCUS1152,35-45,Delhi NCR,Business Owners,Male,Married,78872,September,49709,63.02490111
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599,August,9471,22.23291627
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599,July,7140,16.76095683
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599,June,6807,15.97924834
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599,May,7719,18.12014367
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599,October,8667,20.34554802
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599,September,12734,29.89272049
ATQCUS0953,35-45,Mumbai,Salaried Other Employees,Male,Married,42165,August,27946,66.27771849
ATQCUS0953,35-45,Mumbai,Salaried Other Employees,Male,Married,42165,July,20238,47.99715404
ATQCUS0953,35-45,Mumbai,Salaried Other Employees,Male,Married,42165,June,23502,55.73817147
ATQCUS0953,35-45,Mumbai,Salaried Other Employees,Male,Married,42165,May,19540,46.34175264
ATQCUS0953,35-45,Mumbai,Salaried Other Employees,Male,Married,42165,October,25764,61.10281039
ATQCUS0953,35-45,Mumbai,Salaried Other Employees,Male,Married,42165,September,34675,82.23645203
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722,August,39515,67.29164538
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722,July,25371,43.2052723
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722,June,23049,39.25104731
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722,May,22963,39.10459453
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722,October,26523,45.16705834
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722,September,53604,91.2843568
ATQCUS0291,25-34,Mumbai,Freelancers,Male,Married,35123,August,25906,73.75793639
ATQCUS0291,25-34,Mumbai,Freelancers,Male,Married,35123,July,20775,59.1492754
ATQCUS0291,25-34,Mumbai,Freelancers,Male,Married,35123,June,21052,59.93793241
ATQCUS0291,25-34,Mumbai,Freelancers,Male,Married,35123,May,13843,39.41292031
ATQCUS0291,25-34,Mumbai,Freelancers,Male,Married,35123,October,19095,54.3660849
ATQCUS0291,25-34,Mumbai,Freelancers,Male,Married,35123,September,29468,83.89943911
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,August,15641,36.26982655
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,July,10628,24.64520916
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,June,10692,24.7936184
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,May,11247,26.08060477
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,October,17250,40.00092756
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,September,12313,28.55254615
ATQCUS3740,21-24,Mumbai,Salaried IT Employees,Female,Single,47830,August,28653,59.90591679
ATQCUS3740,21-24,Mumbai,Salaried IT Employees,Female,Single,47830,July,23330,48.77691825
ATQCUS3740,21-24,Mumbai,Salaried IT Employees,Female,Single,47830,June,21258,44.44490905
ATQCUS3740,21-24,Mumbai,Salaried IT Employees,Female,Single,47830,May,15910,33.26364207
ATQCUS3740,21-24,Mumbai,Salaried IT Employees,Female,Single,47830,October,28434,59.44804516
ATQCUS3740,21-24,Mumbai,Salaried IT Employees,Female,Single,47830,September,37828,79.08843822
ATQCUS1693,45+,Mumbai,Business Owners,Male,Married,73271,August,33084,45.15292544
ATQCUS1693,45+,Mumbai,Business Owners,Male,Married,73271,July,19270,26.29962741
ATQCUS1693,45+,Mumbai,Business Owners,Male,Married,73271,June,20278,27.67534222
ATQCUS1693,45+,Mumbai,Business Owners,Male,Married,73271,May,18033,24.61137421
ATQCUS1693,45+,Mumbai,Business Owners,Male,Married,73271,October,25226,34.42835501
ATQCUS1693,45+,Mumbai,Business Owners,Male,Married,73271,September,34177,46.64464795
ATQCUS2249,25-34,Delhi NCR,Business Owners,Female,Married,69216,August,24764,35.77785483
ATQCUS2249,25-34,Delhi NCR,Business Owners,Female,Married,69216,July,22132,31.97526583
ATQCUS2249,25-34,Delhi NCR,Business Owners,Female,Married,69216,June,20109,29.05253121
ATQCUS2249,25-34,Delhi NCR,Business Owners,Female,Married,69216,May,17016,24.58391123
ATQCUS2249,25-34,Delhi NCR,Business Owners,Female,Married,69216,October,23772,34.34466019
ATQCUS2249,25-34,Delhi NCR,Business Owners,Female,Married,69216,September,26311,38.01288719
ATQCUS0260,25-34,Mumbai,Freelancers,Male,Married,35754,August,22786,63.72993232
ATQCUS0260,25-34,Mumbai,Freelancers,Male,Married,35754,July,21042,58.8521564
ATQCUS0260,25-34,Mumbai,Freelancers,Male,Married,35754,June,18512,51.77602506
ATQCUS0260,25-34,Mumbai,Freelancers,Male,Married,35754,May,19838,55.48470101
ATQCUS0260,25-34,Mumbai,Freelancers,Male,Married,35754,October,20177,56.43284667
ATQCUS0260,25-34,Mumbai,Freelancers,Male,Married,35754,September,26324,73.62532863
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,August,34601,50.24905967
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,July,20610,29.93072801
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,June,22463,32.62173427
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,May,24857,36.09840398
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,October,18899,27.44594025
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,September,33605,48.80262566
ATQCUS3968,25-34,Bengaluru,Salaried Other Employees,Female,Single,38702,August,14794,38.22541471
ATQCUS3968,25-34,Bengaluru,Salaried Other Employees,Female,Single,38702,July,13950,36.04464886
ATQCUS3968,25-34,Bengaluru,Salaried Other Employees,Female,Single,38702,June,12794,33.05772312
ATQCUS3968,25-34,Bengaluru,Salaried Other Employees,Female,Single,38702,May,12656,32.7011524
ATQCUS3968,25-34,Bengaluru,Salaried Other Employees,Female,Single,38702,October,19175,49.54524314
ATQCUS3968,25-34,Bengaluru,Salaried Other Employees,Female,Single,38702,September,21468,55.47000155
ATQCUS2656,35-45,Delhi NCR,Salaried IT Employees,Female,Married,66783,August,49321,73.85262717
ATQCUS2656,35-45,Delhi NCR,Salaried IT Employees,Female,Married,66783,July,30483,45.64484974
ATQCUS2656,35-45,Delhi NCR,Salaried IT Employees,Female,Married,66783,June,34980,52.37859934
ATQCUS2656,35-45,Delhi NCR,Salaried IT Employees,Female,Married,66783,May,34304,51.36636569
ATQCUS2656,35-45,Delhi NCR,Salaried IT Employees,Female,Married,66783,October,39256,58.78142641
ATQCUS2656,35-45,Delhi NCR,Salaried IT Employees,Female,Married,66783,September,45003,67.38690984
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750,August,27878,54.9320197
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750,July,23803,46.90246305
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750,June,16414,32.34285714
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750,May,20728,40.84334975
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750,October,20109,39.62364532
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750,September,28163,55.49359606
ATQCUS2816,35-45,Chennai,Salaried IT Employees,Female,Married,61627,August,24359,39.52650624
ATQCUS2816,35-45,Chennai,Salaried IT Employees,Female,Married,61627,July,17639,28.62219482
ATQCUS2816,35-45,Chennai,Salaried IT Employees,Female,Married,61627,June,16674,27.05632272
ATQCUS2816,35-45,Chennai,Salaried IT Employees,Female,Married,61627,May,18307,29.7061353
ATQCUS2816,35-45,Chennai,Salaried IT Employees,Female,Married,61627,October,22009,35.71324257
ATQCUS2816,35-45,Chennai,Salaried IT Employees,Female,Married,61627,September,31648,51.35411427
ATQCUS2217,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63759,August,34537,54.16803902
ATQCUS2217,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63759,July,35416,55.54666792
